Id,SalePrice,OverallQual,GrLivArea,FullBath,YearBuilt,GarageCars,GarageArea,ExterQual,BsmtQual
482,374000.0,9,1792,2,2003,3.0,874.0,2,0
483,155000.0,7,1826,1,1915,1.0,164.0,2,3
484,164000.0,6,1216,2,1998,2.0,402.0,3,0
485,132500.0,5,999,1,1962,1.0,264.0,3,3
486,147000.0,5,1113,1,1950,1.0,264.0,2,3
487,156000.0,5,1073,1,1965,2.0,515.0,3,3
488,175000.0,5,1484,2,1971,2.0,487.0,3,2
489,160000.0,5,2414,2,1900,2.0,520.0,3,3
490,86000.0,4,630,1,1970,1.0,286.0,3,2
491,115000.0,5,1304,1,1976,1.0,336.0,3,2
492,133000.0,6,1578,1,1941,1.0,240.0,3,3
493,172785.0,6,1456,2,2006,2.0,429.0,2,2
494,155000.0,5,1269,1,1960,1.0,308.0,3,3
495,91300.0,5,886,1,1938,1.0,273.0,3,1
496,34900.0,4,720,1,1920,0.0,0.0,3,3
497,430000.0,8,3228,3,1992,2.0,546.0,2,2
498,184000.0,7,1820,2,1925,1.0,240.0,3,3
499,130000.0,5,899,1,1967,1.0,288.0,3,3
500,120000.0,5,912,1,1958,1.0,297.0,3,3
501,113000.0,6,1218,1,1973,1.0,264.0,3,3
502,226700.0,7,1768,2,2005,2.0,603.0,2,2
503,140000.0,5,1214,1,1965,2.0,461.0,3,3
504,289000.0,7,1801,2,1959,2.0,484.0,3,3
505,147000.0,6,1322,2,1974,2.0,440.0,3,3
506,124500.0,5,1960,2,1952,2.0,400.0,3,3
507,215000.0,8,1911,2,1993,2.0,471.0,2,2
508,208300.0,6,1218,2,2009,2.0,676.0,2,2
509,161000.0,7,1378,2,1928,2.0,360.0,3,3
510,124500.0,5,1041,1,1959,1.0,270.0,3,3
511,164900.0,5,1363,1,1951,1.0,288.0,2,3
512,202665.0,7,1368,2,2005,2.0,474.0,2,2
513,129900.0,5,864,1,1958,2.0,624.0,3,3
514,134000.0,6,1080,1,1983,2.0,484.0,3,3
515,96500.0,5,789,1,1926,1.0,200.0,3,3
516,402861.0,10,2020,2,2009,3.0,900.0,0,0
517,158000.0,6,2119,2,1972,2.0,583.0,3,3
518,265000.0,7,2344,2,1996,3.0,889.0,2,2
519,211000.0,6,1796,2,1998,2.0,546.0,3,2
520,234000.0,7,2080,1,1926,1.0,282.0,2,2
521,106250.0,4,1294,2,1900,0.0,0.0,3,4
522,150000.0,6,1244,1,1957,1.0,336.0,3,3
523,159000.0,6,1664,2,1947,2.0,420.0,3,3
524,184750.0,10,4676,3,2007,3.0,884.0,0,0
525,315750.0,7,2398,2,1996,3.0,834.0,2,2
526,176000.0,7,1266,2,2005,2.0,453.0,2,2
527,132000.0,5,928,1,1956,1.0,252.0,3,2
528,446261.0,9,2713,2,2008,3.0,858.0,0,0
529,86000.0,4,605,1,1920,0.0,0.0,3,3
530,200624.0,6,2515,3,1957,2.0,484.0,2,3
531,175000.0,6,1509,2,1988,2.0,600.0,2,2
532,128000.0,6,1362,2,1920,2.0,502.0,3,1
533,107500.0,5,827,1,1955,1.0,392.0,3,4
534,39300.0,1,334,1,1946,0.0,0.0,1,4
535,178000.0,8,1414,2,2004,2.0,403.0,2,0
536,107500.0,5,1347,1,1910,0.0,0.0,3,2
537,188000.0,7,1724,2,1998,2.0,527.0,3,2
538,111250.0,4,864,1,1972,2.0,576.0,3,3
539,158000.0,5,1159,1,1968,1.0,336.0,3,3
540,272000.0,8,1601,2,2001,2.0,670.0,2,2
541,315000.0,9,1838,2,2006,3.0,765.0,0,0
542,248000.0,8,2285,2,2000,3.0,648.0,2,2
543,213250.0,7,1680,2,1998,2.0,583.0,2,0
544,133000.0,7,767,1,1998,1.0,367.0,3,2
545,179665.0,7,1496,2,2006,2.0,426.0,2,2
546,229000.0,7,2183,2,1988,3.0,786.0,2,2
547,210000.0,6,1635,1,1923,2.0,440.0,3,2
548,129500.0,5,768,1,1970,2.0,624.0,3,2
549,125000.0,5,825,1,1955,2.0,720.0,3,3
550,263000.0,7,2094,2,2003,2.0,615.0,2,2
551,140000.0,6,1069,2,1977,2.0,440.0,3,2
552,112500.0,5,928,1,1957,1.0,288.0,3,3
553,255500.0,8,1717,2,2006,3.0,908.0,2,0
554,108000.0,4,1126,2,1949,2.0,520.0,3,4
555,284000.0,7,2046,2,2003,3.0,871.0,2,2
556,113000.0,5,1048,1,1922,1.0,280.0,3,3
557,141000.0,5,1092,1,1957,1.0,299.0,3,3
558,108000.0,4,1336,1,1920,1.0,570.0,3,3
559,175000.0,7,1446,2,1996,2.0,406.0,3,2
560,234000.0,7,1557,2,2003,2.0,420.0,2,2
561,121500.0,5,1392,1,1957,2.0,528.0,3,2
562,170000.0,5,1389,1,1974,2.0,418.0,3,2
563,108000.0,5,996,1,1940,0.0,0.0,3,3
564,185000.0,6,1674,2,1918,2.0,396.0,3,2
565,268000.0,7,2295,2,1992,2.0,590.0,2,2
566,128000.0,6,1647,1,1915,1.0,216.0,3,2
567,325000.0,9,2504,2,2005,3.0,656.0,2,2
568,214000.0,7,1535,2,2004,2.0,532.0,2,2
569,316600.0,8,2132,1,1983,2.0,612.0,2,2
570,135960.0,5,943,1,1979,2.0,600.0,3,2
571,142600.0,5,1728,2,1965,2.0,576.0,3,3
572,120000.0,6,864,1,1959,1.0,288.0,3,3
573,224500.0,7,1692,2,2009,2.0,650.0,3,0
574,170000.0,7,1430,2,2000,2.0,400.0,3,2
575,139000.0,5,1109,1,1971,1.0,288.0,3,3
576,118500.0,5,1216,1,1947,1.0,336.0,3,3
577,145000.0,7,1477,2,1928,1.0,216.0,3,3
578,164500.0,5,1320,1,1966,2.0,564.0,3,3
579,146000.0,7,1392,2,2007,2.0,540.0,2,2
580,131500.0,5,1795,2,1954,1.0,352.0,3,3
581,181900.0,6,1429,1,1960,2.0,572.0,3,3
582,253293.0,8,2042,2,2008,3.0,1390.0,0,0
583,118500.0,6,816,1,1990,0.0,0.0,3,2
584,325000.0,10,2775,3,1893,2.0,880.0,0,3
585,133000.0,4,1573,1,1935,1.0,240.0,3,3
586,369900.0,8,2028,2,2005,3.0,880.0,2,0
587,130000.0,6,838,1,1918,1.0,275.0,3,3
588,137000.0,5,860,1,1982,2.0,528.0,3,3
589,143000.0,5,1473,1,1968,1.0,452.0,3,3
590,79500.0,5,935,1,1930,1.0,308.0,3,3
591,185900.0,7,1582,2,2004,2.0,520.0,2,2
592,451950.0,10,2296,2,2008,3.0,842.0,0,0
593,138000.0,5,816,1,1982,2.0,816.0,3,3
594,140000.0,6,848,1,2003,2.0,420.0,2,2
595,110000.0,5,924,1,1975,1.0,280.0,3,2
596,319000.0,8,1826,2,2005,3.0,758.0,2,2
597,114504.0,6,1368,1,1910,1.0,216.0,3,3
598,194201.0,7,1402,0,2006,3.0,648.0,2,0
599,217500.0,5,1647,2,1977,2.0,621.0,3,2
600,151000.0,6,1556,2,1980,2.0,452.0,3,2
601,275000.0,8,1904,2,2005,2.0,736.0,2,2
602,141000.0,6,1375,1,1937,1.0,544.0,3,3
603,220000.0,8,1915,2,1992,2.0,506.0,2,2
604,151000.0,7,1200,2,2004,2.0,480.0,2,2
605,221000.0,7,1494,2,2002,2.0,530.0,2,2
606,205000.0,7,1986,2,1965,2.0,486.0,3,3
607,152000.0,5,1040,1,1996,2.0,576.0,3,2
608,225000.0,5,2008,3,1948,1.0,230.0,3,3
609,359100.0,8,3194,2,1934,2.0,380.0,3,2
610,118500.0,4,1029,1,1961,1.0,261.0,3,3
611,313000.0,9,2153,2,2000,3.0,736.0,2,0
612,148000.0,6,1032,2,1978,2.0,564.0,3,2
613,261500.0,8,1872,2,2001,2.0,531.0,2,2
614,147000.0,5,1120,1,2007,0.0,0.0,3,2
615,75500.0,4,630,1,1972,0.0,0.0,3,2
616,137500.0,6,1054,1,1963,2.0,480.0,3,3
617,183200.0,6,1509,2,2002,2.0,393.0,2,2
618,105500.0,6,832,1,1954,2.0,528.0,3,3
619,314813.0,9,1828,2,2007,3.0,774.0,0,0
620,305000.0,8,2262,2,2003,3.0,749.0,2,2
621,67000.0,3,864,1,1914,0.0,0.0,3,3
622,240000.0,6,2614,2,1974,2.0,624.0,3,3
623,135000.0,5,980,1,1977,2.0,484.0,3,3
624,168500.0,6,1512,2,2000,2.0,440.0,2,2
625,165150.0,6,1790,1,1972,2.0,484.0,3,3
626,160000.0,6,1116,1,1962,2.0,440.0,3,3
627,139900.0,5,1422,1,1960,1.0,286.0,3,3
628,153000.0,6,1520,1,1955,1.0,364.0,3,3
629,135000.0,5,2080,1,1969,2.0,504.0,3,2
630,168500.0,6,1350,1,1964,2.0,520.0,3,3
631,124000.0,5,1750,1,1880,1.0,240.0,3,1
632,209500.0,8,1554,2,2006,2.0,627.0,2,2
633,82500.0,7,1411,2,1977,2.0,544.0,3,3
634,139400.0,5,1056,1,1954,1.0,260.0,3,3
635,144000.0,6,1056,0,1980,2.0,576.0,3,3
636,200000.0,6,3395,2,1914,0.0,0.0,1,3
637,60000.0,2,800,1,1936,0.0,0.0,1,3
638,93000.0,5,1387,2,1954,1.0,256.0,3,3
639,85000.0,5,796,1,1910,0.0,0.0,3,1
640,264561.0,8,1567,2,2006,3.0,648.0,2,2
641,274000.0,8,1518,1,2003,2.0,588.0,0,0
642,226000.0,7,1929,2,2001,2.0,650.0,2,2
643,345000.0,8,2704,2,1972,2.0,538.0,2,2
644,152000.0,5,1620,2,1969,2.0,462.0,3,3
645,370878.0,9,1766,2,2009,3.0,478.0,0,0
646,143250.0,6,981,1,1971,2.0,576.0,3,3
647,98300.0,5,1048,1,1950,2.0,420.0,3,4
648,155000.0,6,1094,1,1953,2.0,495.0,3,3
649,155000.0,6,1839,1,1966,2.0,442.0,3,3
650,84500.0,4,630,1,1970,0.0,0.0,3,2
651,205950.0,7,1665,2,2007,2.0,562.0,2,2
652,108000.0,4,1510,1,1940,1.0,296.0,3,3
653,191000.0,7,1716,2,1996,2.0,512.0,2,2
654,135000.0,6,1469,1,1906,1.0,216.0,3,3
655,350000.0,8,2113,2,1995,3.0,839.0,2,2
656,88000.0,6,1092,1,1971,1.0,264.0,3,3
657,145500.0,5,1053,1,1959,1.0,312.0,2,3
658,149000.0,7,1502,1,1931,1.0,270.0,3,2
659,97500.0,6,1458,1,1948,1.0,330.0,3,3
660,167000.0,5,1486,1,1964,2.0,480.0,3,3
661,197900.0,7,1935,2,1976,2.0,550.0,3,2
662,402000.0,8,2448,2,1994,3.0,711.0,2,2
663,110000.0,6,1392,1,1968,2.0,576.0,3,1
664,137500.0,4,1181,2,1972,2.0,588.0,3,2
665,423000.0,8,2097,1,2005,3.0,1134.0,2,0
666,230500.0,8,1936,2,2000,2.0,504.0,2,2
667,129000.0,6,2380,2,1965,2.0,596.0,3,2
668,193500.0,6,1679,2,1994,2.0,575.0,3,2
669,168000.0,5,1437,1,1956,2.0,576.0,3,3
670,137500.0,4,1180,1,1922,1.0,252.0,3,1
671,173500.0,6,1476,2,2005,2.0,540.0,2,2
672,103600.0,6,1369,2,1925,1.0,300.0,3,3
673,165000.0,6,1208,1,1977,2.0,546.0,2,2
674,257500.0,6,1839,2,1957,2.0,416.0,3,3
675,140000.0,6,1136,1,1965,1.0,384.0,3,3
676,148500.0,6,1441,2,1978,2.0,440.0,3,3
677,87000.0,4,1774,2,1900,3.0,779.0,3,3
678,109500.0,5,792,1,1924,1.0,240.0,2,3
679,372500.0,8,2046,2,2008,3.0,834.0,2,0
680,128500.0,5,988,1,1961,2.0,572.0,3,3
681,143000.0,6,923,2,1980,1.0,264.0,3,2
682,159434.0,5,1520,1,1932,1.0,281.0,3,3
683,173000.0,6,1291,1,1996,2.0,431.0,3,2
684,285000.0,9,1668,2,2002,3.0,702.0,2,2
685,221000.0,7,1839,2,1998,2.0,486.0,2,2
686,207500.0,7,2090,2,1984,2.0,577.0,2,2
687,227875.0,7,1761,3,2007,2.0,578.0,2,2
688,148800.0,7,1102,2,2004,2.0,480.0,2,2
689,392000.0,8,1419,2,2007,2.0,567.0,2,2
690,194700.0,6,1362,2,2005,2.0,460.0,2,2
691,141000.0,6,848,1,2004,2.0,420.0,2,2
692,755000.0,10,4316,3,1994,3.0,832.0,0,0
693,335000.0,7,2519,2,1989,2.0,628.0,2,2
694,108480.0,5,1073,1,1921,1.0,326.0,3,3
695,141500.0,5,1539,1,1936,2.0,576.0,3,3
696,176000.0,6,1137,2,1987,2.0,551.0,3,2
697,89000.0,5,616,1,1921,1.0,205.0,3,3
698,123500.0,5,1148,1,1952,1.0,308.0,3,0
699,138500.0,5,894,1,1965,1.0,336.0,3,3
700,196000.0,7,1391,2,2004,2.0,530.0,2,2
701,312500.0,8,1800,2,2002,3.0,765.0,2,0
702,140000.0,7,1164,1,1969,2.0,528.0,3,3
703,361919.0,8,2576,2,2006,3.0,666.0,0,0
704,140000.0,5,1812,2,1900,2.0,672.0,3,2
705,213000.0,7,1484,2,2004,2.0,606.0,2,2
706,55000.0,4,1092,2,1930,0.0,0.0,1,4
707,302000.0,7,1824,2,1971,2.0,739.0,3,2
708,254000.0,8,1324,2,2006,2.0,550.0,2,2
709,179540.0,7,1456,2,2007,2.0,400.0,2,2
710,109900.0,5,904,1,1966,1.0,408.0,3,3
711,52000.0,3,729,1,1935,0.0,0.0,2,3
712,102776.0,4,1178,1,1900,1.0,384.0,3,3
713,189000.0,8,1228,2,1988,2.0,472.0,2,2
714,129000.0,4,960,1,1970,2.0,576.0,3,3
715,130500.0,6,1479,2,1976,2.0,475.0,2,3
716,165000.0,6,1350,2,1974,2.0,478.0,3,2
717,159500.0,7,2554,1,1890,2.0,704.0,3,3
718,157000.0,5,1178,1,1973,2.0,439.0,3,2
719,341000.0,7,2418,2,1993,3.0,983.0,2,2
720,128500.0,5,971,1,1969,1.0,300.0,3,2
721,275000.0,8,1742,2,1985,2.0,564.0,2,2
722,143000.0,6,848,1,2004,2.0,420.0,2,2
723,124500.0,4,864,1,1970,2.0,463.0,3,3
724,135000.0,4,1470,2,1954,1.0,548.0,3,3
725,320000.0,9,1698,2,2007,3.0,768.0,0,0
726,120500.0,4,864,1,1970,2.0,660.0,3,3
727,222000.0,6,1680,2,1988,2.0,540.0,2,2
728,194500.0,7,1232,2,2007,2.0,632.0,2,2
729,110000.0,5,1776,2,1958,3.0,888.0,3,3
730,103000.0,4,1208,1,1925,2.0,539.0,3,3
731,236500.0,8,1616,2,1995,2.0,608.0,2,2
732,187500.0,7,1146,2,2003,2.0,438.0,2,0
733,222500.0,7,2031,2,1998,2.0,541.0,2,2
734,131400.0,5,1144,1,1961,1.0,264.0,3,3
735,108000.0,5,948,1,1968,1.0,300.0,3,3
736,163000.0,7,1768,1,1914,2.0,320.0,3,2
737,93500.0,3,1040,2,1950,2.0,400.0,3,4
738,239900.0,8,1801,2,2005,3.0,800.0,2,2
739,179000.0,5,1200,3,1987,0.0,0.0,3,2
740,190000.0,7,1728,2,2004,2.0,572.0,2,2
741,132000.0,5,1432,2,1910,2.0,360.0,3,1
742,142000.0,6,912,1,1961,1.0,288.0,3,3
743,179000.0,7,1349,2,2000,2.0,539.0,3,2
744,175000.0,5,1464,2,1963,2.0,480.0,3,2
745,180000.0,8,1337,2,1993,2.0,462.0,2,2
746,299800.0,8,2715,3,1976,2.0,831.0,0,3
747,236000.0,7,2256,2,2000,2.0,554.0,2,2
748,265979.0,7,2640,1,1880,4.0,864.0,2,3
749,260400.0,7,1720,2,1996,2.0,527.0,2,2
750,98000.0,4,1529,2,1945,1.0,240.0,3,4
751,96500.0,4,1140,1,1910,0.0,0.0,3,3
752,162000.0,7,1320,2,2003,2.0,400.0,2,2
753,217000.0,6,1494,2,1997,2.0,576.0,3,2
754,275500.0,8,2098,2,2005,3.0,878.0,2,2
755,156000.0,6,1026,1,1969,2.0,440.0,3,3
756,172500.0,6,1471,2,1999,2.0,440.0,3,2
757,212000.0,8,1768,2,2007,2.0,578.0,2,2
758,158900.0,6,1386,2,1978,2.0,440.0,3,3
759,179400.0,7,1501,2,1999,2.0,440.0,3,2
760,290000.0,8,2531,2,1995,3.0,752.0,2,2
761,127500.0,6,864,1,1959,1.0,300.0,3,3
762,100000.0,5,1301,1,1924,2.0,440.0,3,3
763,215200.0,7,1547,2,2009,2.0,614.0,3,2
764,337000.0,8,2365,2,1999,3.0,856.0,2,2
765,270000.0,8,1494,1,1995,2.0,481.0,2,2
766,264132.0,9,1506,2,2008,2.0,592.0,2,2
767,196500.0,7,1714,2,1988,2.0,496.0,3,2
768,160000.0,6,1750,2,1940,1.0,423.0,3,2
769,216837.0,7,1836,2,2004,2.0,484.0,2,2
770,538000.0,8,3279,3,2003,3.0,841.0,0,2
771,134900.0,5,858,1,1982,2.0,576.0,3,2
772,102000.0,4,1220,1,1951,2.0,396.0,3,1
773,107000.0,6,1117,1,1976,2.0,672.0,3,3
774,114500.0,5,912,1,1958,1.0,275.0,3,3
775,395000.0,8,1973,2,2006,3.0,895.0,2,2
776,162000.0,6,1204,2,1998,2.0,412.0,3,0
777,221500.0,7,1614,2,2005,3.0,865.0,2,2
778,142500.0,5,894,1,1974,2.0,440.0,3,3
779,144000.0,5,2020,2,1977,2.0,630.0,3,4
780,135000.0,6,1004,1,1977,2.0,504.0,3,2
781,176000.0,7,1253,2,1995,2.0,402.0,3,2
782,175900.0,6,1603,2,1992,2.0,484.0,2,2
783,187100.0,7,1430,2,2001,2.0,605.0,2,2
784,165500.0,5,1110,1,1978,2.0,602.0,3,2
785,128000.0,6,1484,2,1914,0.0,0.0,3,3
786,161500.0,6,1342,2,1967,2.0,457.0,3,3
787,139000.0,5,1652,2,1915,1.0,416.0,3,1
788,233000.0,7,2084,2,2004,2.0,618.0,2,2
789,107900.0,4,901,1,1954,1.0,281.0,3,3
790,187500.0,6,2087,2,1966,2.0,444.0,3,3
791,160200.0,7,1145,2,2005,2.0,397.0,2,2
792,146800.0,6,1062,1,1976,2.0,539.0,3,2
793,269790.0,7,2013,2,1996,2.0,455.0,2,2
794,225000.0,8,1496,2,2007,2.0,474.0,2,2
795,194500.0,7,1895,2,1994,2.0,409.0,2,2
796,171000.0,6,1564,2,1980,2.0,476.0,3,2
797,143500.0,6,1285,1,1977,2.0,528.0,3,3
798,110000.0,5,773,1,1953,1.0,240.0,3,3
799,485000.0,9,3140,3,2008,3.0,820.0,0,0
800,175000.0,5,1768,1,1937,1.0,240.0,3,2
801,200000.0,6,1688,2,1997,2.0,603.0,3,2
802,109900.0,4,1196,1,1916,2.0,440.0,3,3
803,189000.0,7,1456,2,2005,2.0,410.0,2,2
804,582933.0,9,2822,3,2008,3.0,1020.0,0,0
805,118000.0,5,1128,1,1954,1.0,286.0,3,3
806,227680.0,7,1428,2,2008,2.0,554.0,2,2
807,135500.0,5,980,2,1967,1.0,384.0,3,3
808,223500.0,5,1576,1,1923,2.0,528.0,3,3
809,159950.0,5,1086,1,1966,2.0,484.0,3,3
810,106000.0,5,2138,2,1898,2.0,360.0,3,3
811,181000.0,6,1309,1,1974,2.0,484.0,3,3
812,144500.0,6,848,1,2004,2.0,420.0,2,2
813,55993.0,5,1044,1,1952,2.0,504.0,1,3
814,157900.0,6,1442,1,1958,1.0,301.0,3,3
815,116000.0,5,1250,1,1918,1.0,280.0,3,3
816,224900.0,7,1661,2,1998,2.0,598.0,3,2
817,137000.0,5,1008,1,1954,1.0,275.0,3,3
818,271000.0,8,1689,2,2002,3.0,857.0,2,2
819,155000.0,6,1052,1,1971,2.0,440.0,3,3
820,224000.0,7,1358,2,2009,2.0,484.0,2,2
821,183000.0,7,1640,2,2003,2.0,595.0,2,2
822,93000.0,4,936,1,1953,2.0,576.0,1,1
823,225000.0,7,1733,2,2003,2.0,433.0,2,2
824,139500.0,6,1489,2,1940,1.0,240.0,3,3
825,232600.0,8,1489,2,2006,2.0,776.0,2,2
826,385000.0,10,2084,2,2007,3.0,1220.0,0,0
827,109500.0,5,784,1,1924,0.0,0.0,3,3
828,189000.0,7,1434,2,2001,2.0,527.0,2,2
829,185000.0,5,2126,2,1967,2.0,538.0,3,3
830,147400.0,7,1223,2,2005,2.0,480.0,2,2
831,166000.0,6,1392,1,1957,2.0,458.0,3,3
832,151000.0,7,1200,2,2005,2.0,480.0,3,2
833,237000.0,7,1829,2,2003,2.0,613.0,2,2
834,167000.0,6,1516,1,1964,2.0,472.0,3,3
835,139950.0,5,1144,1,1961,2.0,456.0,3,3
836,128000.0,4,1067,2,1950,2.0,436.0,3,2
837,153500.0,5,1559,1,1948,2.0,812.0,3,3
838,100000.0,6,987,1,1973,1.0,264.0,3,3
839,144000.0,5,1099,1,1995,1.0,352.0,3,2
840,130500.0,5,1200,1,1946,1.0,240.0,3,3
841,140000.0,6,1482,2,1925,1.0,400.0,3,3
842,157500.0,5,1539,2,1904,2.0,686.0,3,3
843,174900.0,6,1165,1,1966,2.0,490.0,3,3
844,141000.0,5,1800,2,1961,0.0,0.0,3,3
845,153900.0,5,1416,1,1915,3.0,720.0,3,3
846,171000.0,5,1701,2,1975,2.0,611.0,3,2
847,213000.0,7,1775,2,1993,2.0,425.0,2,2
848,133500.0,5,864,1,1972,1.0,338.0,3,3
849,240000.0,6,2358,3,1908,2.0,360.0,3,3
850,187000.0,6,1855,2,1976,2.0,512.0,2,3
851,131500.0,6,848,1,2003,2.0,420.0,2,2
852,215000.0,8,1456,2,2003,2.0,400.0,2,2
853,164000.0,7,1646,2,1941,1.0,240.0,3,3
854,158000.0,6,1445,1,1964,2.0,645.0,3,3
855,170000.0,5,1779,1,1955,2.0,454.0,3,3
856,127000.0,5,1040,1,1962,1.0,260.0,3,3
857,147000.0,6,1026,1,1978,2.0,576.0,3,2
858,174000.0,6,1481,2,1994,2.0,343.0,3,2
859,152000.0,7,1370,2,1976,2.0,479.0,3,2
860,250000.0,6,2654,2,1968,2.0,619.0,3,3
861,189950.0,7,1426,1,1918,1.0,216.0,2,3
862,131500.0,5,1039,1,1965,2.0,504.0,3,3
863,152000.0,6,1097,2,1984,2.0,480.0,3,2
864,132500.0,5,1148,1,1959,1.0,672.0,3,3
865,250580.0,7,1372,2,2007,2.0,529.0,2,0
866,148500.0,5,1002,1,1970,2.0,902.0,3,3
867,248900.0,8,1646,2,2006,3.0,870.0,2,2
868,129000.0,4,1120,1,1961,2.0,544.0,3,3
869,169000.0,5,2320,2,1948,2.0,672.0,3,4
870,236000.0,7,1949,2,1993,2.0,574.0,2,2
871,109500.0,5,894,1,1962,1.0,308.0,3,3
872,200500.0,6,1682,2,1998,2.0,523.0,3,2
873,116000.0,5,910,1,1953,2.0,414.0,2,3
874,133000.0,5,1268,1,1949,1.0,288.0,2,3
875,66500.0,5,1131,1,1941,1.0,200.0,3,3
876,303477.0,8,2610,2,2007,2.0,550.0,2,2
877,132250.0,4,1040,1,1963,2.0,648.0,3,3
878,350000.0,9,2224,2,2004,3.0,738.0,2,0
879,148000.0,5,1155,1,1961,2.0,576.0,3,3
880,136500.0,5,864,1,1978,1.0,336.0,2,3
881,157000.0,5,1090,1,2005,2.0,450.0,3,0
882,187500.0,7,1717,2,1990,2.0,400.0,2,2
883,178000.0,6,1593,2,1992,2.0,389.0,3,2
884,118500.0,4,2230,1,1912,1.0,440.0,2,3
885,100000.0,5,892,1,1967,1.0,288.0,3,3
886,328900.0,9,1709,2,1999,2.0,506.0,2,0
887,145000.0,5,1712,2,1959,2.0,588.0,3,3
888,135500.0,5,1393,1,1955,1.0,300.0,3,3
889,268000.0,8,2217,2,1970,2.0,621.0,2,3
890,149500.0,6,1505,1,1953,2.0,505.0,3,3
891,122900.0,5,924,1,1949,2.0,576.0,3,3
892,172500.0,6,1683,2,1978,2.0,440.0,3,3
893,154500.0,6,1068,1,1963,1.0,264.0,3,3
894,165000.0,5,1383,1,1954,1.0,354.0,3,2
895,118858.0,5,1535,2,1979,2.0,400.0,3,4
896,140000.0,6,1796,1,1963,2.0,483.0,3,3
897,106500.0,4,951,1,1936,1.0,327.0,3,3
898,142953.0,5,2240,2,1979,2.0,528.0,3,4
899,611657.0,9,2364,2,2009,3.0,820.0,0,0
900,135000.0,5,1236,1,1961,1.0,288.0,3,3
901,110000.0,4,858,1,1971,1.0,684.0,3,3
902,153000.0,5,1306,1,1957,1.0,756.0,3,3
903,180000.0,7,1509,2,2003,2.0,393.0,2,2
904,240000.0,7,1670,2,2006,3.0,690.0,2,2
905,125500.0,5,902,1,1967,1.0,288.0,3,3
906,128000.0,5,1063,1,1954,1.0,280.0,3,3
907,255000.0,8,1636,2,2006,3.0,865.0,2,2
908,250000.0,7,2057,1,1936,1.0,180.0,2,2
909,131000.0,5,902,1,1983,2.0,484.0,3,2
910,174000.0,6,1484,2,2005,2.0,390.0,2,2
911,154300.0,5,2274,2,1960,2.0,480.0,3,3
912,143500.0,5,1268,1,1977,1.0,252.0,3,2
913,88000.0,5,1015,1,1925,1.0,450.0,3,3
914,145000.0,5,2002,2,1949,3.0,871.0,3,3
915,173733.0,6,1224,2,2009,2.0,528.0,2,2
916,75000.0,4,1092,1,1970,1.0,286.0,3,3
917,35311.0,2,480,0,1949,1.0,308.0,3,3
918,135000.0,4,1229,1,1956,1.0,284.0,3,3
919,238000.0,7,2127,2,1991,3.0,833.0,2,0
920,176500.0,6,1414,1,1958,2.0,601.0,0,2
921,201000.0,6,1721,2,1994,2.0,471.0,2,2
922,145900.0,5,2200,2,1900,0.0,0.0,3,3
923,169990.0,6,1316,2,2005,2.0,397.0,2,2
924,193000.0,6,1617,2,1993,2.0,533.0,2,2
925,207500.0,6,1686,2,1980,2.0,612.0,3,2
926,175000.0,5,1126,2,1977,2.0,540.0,3,2
927,285000.0,8,2374,2,2003,3.0,656.0,2,2
928,176000.0,7,1978,2,1968,2.0,486.0,3,3
929,236500.0,8,1788,2,2001,2.0,522.0,2,2
930,222000.0,7,2236,2,1997,2.0,642.0,3,2
931,201000.0,8,1466,2,2007,3.0,610.0,2,2
932,117500.0,5,925,1,1965,1.0,429.0,3,3
933,320000.0,9,1905,2,2006,3.0,788.0,0,0
934,190000.0,7,1500,2,2004,2.0,570.0,2,2
935,242000.0,7,2069,2,1960,2.0,505.0,3,2
936,79900.0,4,747,1,1926,2.0,528.0,3,1
937,184900.0,7,1200,2,2003,2.0,555.0,2,2
938,253000.0,7,1971,2,2005,2.0,689.0,2,2
939,239799.0,7,1962,2,2006,3.0,868.0,2,2
940,244400.0,7,2403,2,1940,1.0,349.0,3,3
941,150900.0,6,1728,2,1976,2.0,574.0,3,3
942,214000.0,7,2060,2,1999,2.0,390.0,2,2
943,150000.0,4,1440,2,1977,0.0,0.0,3,2
944,143000.0,5,1632,2,1967,2.0,576.0,3,3
945,137500.0,6,1344,1,1958,2.0,525.0,3,3
946,124900.0,5,1869,1,1890,2.0,456.0,3,3
947,143000.0,5,1144,1,1959,1.0,796.0,3,3
948,270000.0,8,1629,2,2002,3.0,808.0,2,2
949,192500.0,7,1776,2,2002,2.0,474.0,2,2
950,197500.0,6,1381,1,1972,2.0,676.0,3,3
951,129000.0,5,864,1,1950,2.0,720.0,3,3
952,119900.0,5,965,1,1965,1.0,300.0,3,3
953,133900.0,5,768,1,1972,1.0,396.0,3,2
954,172000.0,5,1968,2,1969,2.0,530.0,3,3
955,127500.0,6,980,2,1975,0.0,0.0,3,2
956,145000.0,6,1958,2,1946,2.0,492.0,3,2
957,124000.0,6,1229,1,1980,2.0,462.0,3,2
958,132000.0,5,1057,1,1962,2.0,576.0,3,3
959,185000.0,7,1337,2,2003,2.0,531.0,2,2
960,155000.0,7,1416,2,1999,2.0,484.0,2,2
961,116500.0,5,858,1,1958,0.0,0.0,3,3
962,272000.0,6,2872,2,1977,2.0,619.0,3,2
963,155000.0,6,1548,2,1976,2.0,440.0,3,2
964,239000.0,9,1800,2,2007,2.0,702.0,2,0
